'	3528|3531|3532|3542|3545
Daughters	3542
Dave	3542|3545|3546
David	3527|3528|3530|3531|3536|3539|3541|3543|3545
Davidsfonds	3536
Davidson	3545
Davis	3542
Day	3533|3542|3545
Dazlak	3531
DcmxDYAwDATAWVgg7unYAugc8kSWI4OMIesTXXm002D8SeWQy7jRStshc-4p94L0hENCnXEGUvXXSuMKG8FwBd26TD9uIZiT	3539
De	3528|3533|3536|3543
DeGruyter	3536
DeRogatis	3542
Dead	3545
Dean	3527|3542
Dean's	3527
Death	3528|3535|3536|3539
Deaths	3527
Debian	3544
Debian-legal	3544
Decade	3540|3545
Decade-end	3540
December	3527|3528|3529|3533|3535|3536|3539|3543|3544|3545|3546
Declara	3532
Declaration	3528|3539
Declaration-by-the-Franco-German	3539
Declared	3528|3545
Declension	3535
Decline	3539
Decolinization	3545
Dedications	3544
Deep	3540|3546
Def	3540
Defeat	3528
Defective	3537|3538|3544
Defence	3539|3545
Defense	3528|3533
Definite	3535
Definition	3528
Definitions	3528|3539|3545
Defol	3531
Deitsch	3532|3539|3545
Dejbjerg	3536
Delaunay	3527
Deletions	3533
Delhi	3539
Delikatessen	3532
Delrue	3536
Delsarte	3527
Delsarte's	3527
Delsartes	3527
Deluxe	3532|3542
Dem	3540
Demand	3545
Demetrius	3528
Democracy	3528
Democratic	3528|3539|3545
Demographic	3539
DemographicTransition	3539
Demographics	3528|3532|3539|3545
Demokratische	3539
Demonstrative	3537|3538
Demonym	3528|3539|3545
Dempsey	3539
Denber	3528
Deng	3545
Denglisch	3532|3539
Denikin	3528
Denker	3539
Denkyira	3545
Denmark	3528|3531|3532|3535|3536|3539|3540
Dennis	3539
Denominal	3537|3538
Denominative	3538
Denoueix	3543
Density	3528|3539|3545
Dent	3527
Department	3528|3539|3544|3545
Department's	3528
Dependencies	3528|3532|3539|3545
Dependency	3545
Deponent	3537|3538
Deport	3540
Depression	3539
Deputy	3539
Der	3528|3532|3533|3537|3539
Derezone	3531
Descendentes	3532
Deschamps	3543
Description	3528
Deserteur	3532
Design	3540|3544
Designations	3528
Designed	3545
Despite	3527|3528|3530|3531|3532|3539|3543
Destatis	3539
Destiny	3542
Destiny's	3542
Destrumelle	3543
Detailed	3532
Details	3539
Determiner	3537|3538
Detroit	3535|3546
Deuce	3541
Deum	3527
Deutsch	3527|3528|3529|3531|3532|3533|3534|3535|3536|3538|3539|3542|3543|3544|3545
Deutsche	3531|3532|3536|3539
Deutschen	3531|3532|3539
Deutscher	3539
Deutsches	3532|3536|3539
Deutschland	3531|3532|3533|3539
Deutschlands	3539
Deva	3529
Developing	3545
Development	3528|3535|3539|3545
Deverbal	3537|3538
Devil	3545
Devin	3542
Dhekelia	3528|3539|3545
Diachronic	3535|3537|3538
Diachrony	3532
Dialectally	3535
Dialects	3528|3532
Dialekte	3535
Dialetos	3532
Diamond	3535|3545
Diana	3527
Diao	3543
Diaokhi	3528
Diaspora	3545
Diaspora'	3531
Diauehi	3528
Dicaearchus	3536
Dichter	3539
Dictionary	3527|3528|3532|3535|3536|3538|3539|3544
Didgori	3528
Die	3531|3532|3533|3536|3539|3540|3542
Died	3539
Diego	3538
Dientmar	3531
Dies	3545
Diesel	3539
Diet	3539
Dieter	3535|3536
Dieterich	3536
Dietmar	3531|3543
Diets	3536
Different	3528|3531|3545
Digibib	3533
Digital	3531|3540|3542|3546
Digitale	3533
Dimension	3545
Din	3528|3532|3539|3545
Ding	3535
Dio	3528
Diodorus	3536
Diog	3527
Diogo	3545
Diouf	3543
Dioxide	3539
Dipannita	3531
Diphthongisation	3537
Directmedia	3533
Directmedia's	3533
Director	3539|3540|3543
Director-General	3539
Directors-General	3539
Directory	3528|3532|3539|3545
Dirke	3531
Disagreement	3539
Disambiguation	3534
Disarmament	3528
Disclaimers	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Disco	3530|3541|3546
Discography	3540|3541|3542
Discogs	3542
Discoth	3546
Discourse	3537|3538
Discovery	3545
Disintegration	3537
Disjunctive	3537|3538
Dispersal	3528
Dispute	3533|3539
Disputed	3528
Disqueenfrance	3540
Distribution	3532|3536|3539|3545
Distributive	3537|3538
District	3528
Districts	3528|3532|3539|3545
Ditransitive	3537|3538
Diva	3542|3546
Divehi	3529|3533
Diversity	3535
Divided	3532|3539
Divine	3545
Division	3528|3539|3545
Diwali	3540
Diwali-esque	3542
Djamileh	3527
Djibouti	3528|3539|3545
Djibril	3543
Djimi	3543
Dnieper	3535|3536
Dnieper-Donets	3535|3536
Do	3535|3540|3541
Docherty	3543
Doctoral	3528
Document	3544
Documentary	3532
Documentation	3533|3544
Documents	3545
Dodona	3528
Doesn't	3540
Dog	3528
Dogg	3540
Doggout	3540
Dogon	3545
Doha	3539
Dolchsto	3539
Dolnoserbski	3528|3532|3535|3539|3542|3545
Dome	3545
Domenech	3543
Domestic	3545
Domingos	3532
Dominic	3543
Dominica	3528|3539|3545
Dominican	3528|3531|3532|3539|3546
Don	3527|3535|3537|3538|3541
Don't	3541|3542
Donald	3527|3535|3537|3539
Donar	3536
Donate	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Donaudampfschiffahrtselektrizit	3532
Donaueschinger	3531
Dong	3529|3533
Doni	3528
Donizetti	3527
Donkey	3537|3538
Donnelley	3532
Doppelg	3532
Dordrecht	3537
Dorerin	3528|3539|3545
Dorothee	3533
Dorp	3536
Dortmund	3539
Dos	3543
Dots	3535
Double	3532
Dougie	3542
Douglas	3528|3539|3545
Dowling	3528
Down	3541|3542|3546
Downfall	3539
Download	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Dr	3532|3535|3536|3545
Draft	3544
Dramani	3545
Dramatic	3527
Dream	3540|3541
Dreamgirls	3542|3546
Dreams	3542
Dresden	3539
Dress	3536|3542
Drift	3539
Drilae	3528
Drivers'	3539
Drives	3528|3539|3545
Droits	3528
Druids	3536
Drum	3539
Drummer	3545
Du	3545
Duale	3539
Duckworth	3543
Dude	3546
Duden	3532|3539
Dudenverlag	3539
Due	3533|3539
Dugauguez	3543
Duisburg	3539
Duits	3536
Duma	3528
Dumbarton	3528
Dummy	3537|3538
Dummymag	3546
Duncan	3545
Dundalk	3543
Dundurn	3539
Dunkards	3532
Dunne	3543
Dupal	3543
Dupuis	3530
Durand	3535
Durango	3532
Durham	3535
During	3527|3528|3531|3532|3533|3535|3536|3539|3543
Dutch	3529|3531|3532|3533|3535|3536|3537|3538|3539|3540|3541|3542|3545|3546
Dutch40	3540
Dutilleux	3527
Dutty	3540
Duttyology	3540
Duuts	3536
Dynamic	3537|3538
Dynasty	3545
Dyula	3545
Dzala	3528
Dzhangi-Tau	3528
Dzili	3528
Dzongkha	3529|3533
E	3528|3531|3532|3535|3536|3537|3538|3539|3542|3545
E-learning	3532
E68952	3539
EAPC	3528
EBDR	3528
EBRD	3528
EBchecked	3536
EC	3532
ECE	3528
ECM	3537|3538
ECOMOG	3545
ECOWAS	3545
ECRML	3539
EES	3532
EFA	3539
EG	3539
EKD	3539
EKD-Statistik	3539
EMI	3542
EN	3539
ENG	3528
ENP	3528
ES	3532
ESCAP	3528
ESPN	3543
ESTADO	3532
EU	3528|3532|3539|3545
EU-15	3532
EU-Georgia	3528
EU-budget-who-pays-what-and-how-it-is-spent	3539
EUR	3539
EUROPA	3532
EVER	3542
EXTERNAL	3545
Each	3528|3529|3533|3539|3545
Earlier	3537
Early	3527|3528|3532|3533|3535|3536|3537|3538|3539|3545
Earth	3541|3545
East	3528|3531|3532|3533|3535|3536|3537|3538|3539|3545|3546
East-West	3539
Eastern	3527|3528|3529|3531|3532|3535|3536|3539|3545|3546
Easterners	3539
Eastmond	3528
Eat	3531
Eaten	3531
Eben	3544
Ebenezer	3545
Ebert	3539
Ebner	3532
Ebonics	3531
Ebrd	3528
Eburones	3536
Ecatepec	3532
Eckankar	3545
Econ	3528
Economic	3528|3532|3539|3545
Economics	3545
Economist	3539
Economy	3528|3532|3536|3539|3545
Ecoregions	3539
Ecuador	3539
Ecumenical	3528
EcwNywz8uk0C	3527
Ed	3528|3536|3541
Edda	3536
Eddy	3542
Edelwei	3532
Edge	3539
Edinburgh	3535
Edit	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Editing	3533
Edition	3531|3538|3542
Editor	3533
Edmond	3527
Edmund	3539
Edn	3528
Eds	3535|3536|3545
Eduard	3528
Education	3528|3532|3533|3539|3542|3545
Educational	3539
Edward	3527|3528
Edwin	3538
Eesti	3527|3528|3532|3533|3535|3536|3539|3544|3545
Effect	3535
Efficiency	3528|3539
Eggjum	3535
Ego	3542
Egrisi	3528
Egypt	3528|3539|3545
Egyptian	3529|3531|3533|3546
Ehre	3532
Eia	3528
Eider	3539
Eiffel	3533
Eight	3539
Ein	3531|3532|3539
Eine	3536|3539
Eines	3532
Einheit	3539
Einigkeit	3539
Einsatzkontingente	3539
Einsatzzahlen	3539
Einstein	3539
Einzelsprachen	3535
Eisenhoffer	3543
Ejisu	3545
Ekkehard	3535
Eko	3531
El	3527|3539|3543
Elaboration	3535
Elbe	3535|3536|3537|3538|3539
Elder	3532|3535|3536
Election	3528
Elections	3532|3539|3545
Electricity	3545
Electro	3546
Electromechanical	3539
Electronic	3531
Elementary	3545
Elements	3531|3536
Elene	3528
Elephants	3545
Elevation	3539
Elflein	3531
Elfriede	3532
Elguja	3528
Elias	3532|3540
Elimination	3537|3539
Elizabeth	3531|3535|3538
Ellen	3528
Elliot	3546
Elliot's	3546
Elmet	3536
Elmina	3545
Elp	3536
Elsewhere	3535
Em	3532
Emacs	3544
Embassies	3528|3539
Embassy	3528|3539|3545
Emefa	3545
Emenda	3532
Emergent	3527
Emile	3543
Emili	3532|3539
Emilian-Romagnol	3529|3533
Emily	3542
Emirates	3539
Emissions	3539
Emperor	3539
Emphasised	3545
Empire	3527|3528|3532|3536|3539|3543|3545
Employees	3539
En	3528
Enabling	3539
Encarta	3533|3545
Encyclop	3528|3532|3545
Encyclopaedia	3536|3545
Encyclopedia	3536
Encyclopedia's	3533
End	3540|3542|3543
Endemic	3528
Endemic-species-caucasus	3528
Endorsements	3544
Energiedaten	3539
Energietr	3539
Energy	3528|3532|3539|3545
Enforcement	3544|3545
Engels	3539
England	3527|3532|3535|3536|3539|3543
Englisch	3539
English	3527|3528|3529|3531|3532|3533|3535|3536|3537|3538|3539|3542|3543|3544|3545
English-German	3532
English-language	3533
English-speaking	3532|3539|3545
English_information	3539
Eni	3528
Enjoys	3542
Enlargement	3539
Enrico	3527
Entdeckungsreise	3533
Enterprises	3539
Entertainment	3542
Entsperrung	3533
Entstehung	3532
Entwicklung	3532|3539
Environment	3528|3539
Enzyklop	3533|3536
Ephraim	3539
Episode	3541
Equality	3545
Equator	3545
Equatorial	3528|3545
Equip	3528
Er	3532
Era	3528
Eratosthenes	3536
Erbio	3545
Erci-E	3531
Erfurt	3539
Ergative	3537|3538
Ergebnisse	3539
Eric	3536|3543|3545
Erik	3533
Eritrea	3545
Erlebnisberichte	3539
Erm	3539
Ernest	3527|3536
Ernie	3533
Ernst	3538|3539
Eroberung	3536
Erostrate	3527
Ersatz	3532
Ertso-Tianeti	3528
Erwerbst	3539
Erzya	3529|3533
Escalette	3543
Eschenbach	3532|3539
Escudier	3527
Esp	3532
Espa	3527|3528|3529|3532|3533|3535|3536|3539|3540|3541|3542|3544|3545|3546
Especially	3535
Esperanto	3527|3528|3529|3532|3533|3535|3536|3539|3544|3545
Espig	3532
Espirito	3532
Espmark	3539
Essen	3539
Essentially	3538
Estado	3532
Esther	3527
Estonia	3528|3532|3539
Estonian	3529|3532|3533
Estonians	3528
Estreme	3528|3532|3533|3539|3545
Eszett	3532|3535
Ethi	3529
Ethiopia	3545
Ethnic	3528|3536|3539
Ethnicity	3545
Ethno-linguistic	3528|3532
Ethnographic	3528
Ethnolect	3531
Ethnologue	3529|3532|3535|3545
Ethnonym	3536
Ethnos	3536
Etikettierung	3532
Etymological	3536|3538
Etymologisches	3539
Etymology	3528|3536|3539|3545
Eucken	3532
Eug	3527
Eugene	3541
Eurasia	3528
EurasiaNet	3528
Eurasian	3528
Eurasianet	3528
Euro	3539|3546
Euro-Atlantic	3528
Eurobarometer	3539
Eurochart	3540
Eurofighter	3539
Euromosaic	3532
Euromosaik-Studie	3532
Europ	3532|3539
Europa	3532|3539
Europe	3528|3531|3532|3535|3536|3539|3540|3543|3544|3545|3546
Europe's	3539
European	3528|3531|3532|3535|3536|3539|3543|3545|3546
European-Mediterranean	3539
Europeans	3532|3539|3545
Eurosport	3543
Eurozone	3539
Euskara	3527|3528|3532|3533|3535|3536|3539|3544|3545
Eustatius	3545
Evanescence	3540
Evangelical	3532|3539
Evangelische	3539
Evans	3539|3543
Eve	3542
Even	3527|3531|3532|3536|3545
Event	3533
Events	3533
Eventually	3536
Ever	3540
Evergreen	3528
Everist	3527
Every	3533
Everyhit	3541
Everything	3531|3542
Evolution	3535|3536|3538|3539
Evolutsia	3528
Ewan	3527
Ewe	3529|3533|3545
Ewing	3536
Exactly	3535
Examination	3545
Examinations	3528
Example	3539
Examples	3532|3535|3536|3537|3538
Except	3539
Excerpt	3528|3535
Excerpts	3527
Excessive	3528
Exchange	3545
Exclusive	3537|3538|3542
Excuse	3540
Executive	3539|3540
Executive_Summary_leo_v8_Journalismusfassung	3539
Exhibition	3527|3533
Exiled	3528
Expansion	3535
Expatriate	3543
Expected	3538
Experience	3539|3542
Experiencing	3532
Experts	3533
Expletive	3537|3538
Exploration	3545
Exploring	3545
Expo	3545
Export	3539
Express	3543
Expressandstar	3543
Expulsion	3539
Expulsions	3532|3539
Extended	3531|3542
Extension	3537
External	3527|3528|3529|3530|3531|3532|3533|3535|3539|3540|3541|3542|3543|3544|3545|3546
Extinct	3535|3536
Extrajudicial	3545
Extremaduran	3529|3533
Extreme	3540|3545
Eye	3545
F	3528|3532|3533|3535|3536|3539|3543|3544|3545
F5	3542
FA	3543
FAO	3528
FAQ	3544
FC	3543
FDI	3528
FDL	3544
FEATURE	3546
FFF	3543
FIA	3528
FIAPF	3539
FIFA	3539|3543|3545
FIFA's	3543
FIMI	3540
FIW_2011_Booklet	3528
FL	3532
FLOSS	3544
FNR	3533
FREE	3532
FSF	3544
Fabolous	3542
Face	3539
Fach	3532
Fachagentur	3533
Fachtagung	3535
Fact	3532
Factbook	3528|3539|3545
Factory	3542
Facts	3539
Factsheet	3539
Faculty	3545
Fader	3546
Fagan	3543
Fahrenheit	3539
Failed	3539|3545
Failing	3536
Fair	3539
Fair_use	3533
Faith	3545
Fake	3530
Falkland	3535|3545
Fall	3536|3539
Fall-Less	3542
Fallin'	3541
Falola	3545
Families	3539
Family	3527
Famine	3539
FamousScientists	3539
Fancy	3542
Fanger	3535
Fantastic	3531
Fantastique	3527
Fantastischen	3531
Fante	3545
Faroe	3528|3532|3535|3539
Faroese	3529|3532|3533|3535|3536|3537|3538
Farrar	3527
Fashion	3531|3546
Faso	3528|3539|3545
Fassbinder	3539
Fasti	3536
Father	3545
Fatih	3543
Fatman	3540
Faure	3527
Fauser	3527
Faust	3527|3532
Fausto	3532|3535
Fcs_enjeu_21esiecle	3545
FcwxEoUgDAXAE0l6O0_x1YZ5QMSMEp2In-urs_3STC_FXzKqHIqdRpqi9KG50BK7qxpL3Qy8VHbZbk07MqtbDDerF_WJzYdGv286DbmAJj26iLgynaUMD6qutPs	3539
Fear	3531
Feast	3528
Feat	3542
Feature	3539|3546
Featured	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Features	3543
February	3527|3528|3530|3531|3532|3533|3535|3536|3537|3539|3540|3541|3542|3543|3544|3545|3546
February-March	3544
Federal	3531|3533|3539|3545
Federation	3528|3539|3543
Federico	3544
Feedback	3534
Feel	3540
Feeling	3530
Fees	3539
Feet	3546
Fehler	3533
Feier	3532
Feist	3536
Fekadu	3542
Felix	3539
Feminine	3532
Ferdinand	3535|3539
Ferguson	3543
Fern	3543
Fernandez	3543
Ferrying	3545
Fest	3532
Festival	3539
Festivals	3539
Fever	3542
Fewer	3539
Fibula	3536
Fichte	3539
Fie	3528
Field	3539
Fierce	3542
Fifield	3543
Fight	3540
Fighting	3542
Figures	3539
Fiji	3528|3529|3532|3533|3539|3545
Fijian	3529|3533
File	3528
Filipacchi	3542
Filipino	3531|3546
Filipp	3528
Film	3539
Filmography	3540
Films	3531|3546
Final	3531
Finalized	3528
Finally	3532
Finance	3539
Financial	3528|3539
Finch	3541
Find	3528|3539|3545
Finding	3533
Finds	3539
Fine	3540
Fingalian	3535|3537|3538
Finger	3535
Fingers	3542
Finite	3537|3538
Finland	3528|3532|3539|3540
Finn	3528
Finney	3542
Finnic	3536
Finnish	3529|3531|3532|3533|3546
Finnishcharts	3540
Finns	3536
Fire's	3541
Fireball	3546
Firefox	3533
Firing	3528
First	3528|3536|3539|3542|3545
Fishing	3545
Fitzgerald	3545
Five	3528|3533
Five-Day	3528
Fixtures	3543
Fl	3539
Flag	3528|3532|3539|3545
Flanders	3536|3540
Flash	3542
Flat	3528|3537|3538|3545
Flawless	3542
Flaws	3542
Fleece	3528
Fleisch	3532
Flemish	3529|3532|3533|3535|3536
Flight	3539|3541|3545
Floodzone	3540
Floor	3546
Flora	3528
Florent	3543
Floricic	3533
Floricic's	3533
Florida	3542
Floyd	3539
Focus	3533|3539
Focus-Migration	3539
Following	3527|3528|3533|3539|3545
Follows	3545
Fontaine	3543
Fontane	3539
Food	3528|3539|3545
Foods	3539
Football	3539|3543|3545
Footballer	3543
Footnotes	3545
Footwork	3542|3546
Footworker	3546
Footworking	3546
Footworkingz	3546
For	3527|3528|3529|3531|3532|3533|3535|3536|3537|3538|3539|3542|3544|3545|3546
Forbes	3539
Force	3528|3539|3545
Forced	3532
Forces	3528|3539|3545
Forecasts	3539|3545
Foreign	3528|3531|3532|3539|3545
Foreignn	3528
Foreignpolicy	3545
Forest	3536|3539
Forestry	3545
Forests	3528
Formal	3532|3537|3538
Formally	3528
Format	3540|3542
Formation	3539
Formed	3545
Formenlehre	3535
Former	3528|3539|3545
Forms	3537|3538
Formula	3528|3539
Formular	3533
Forrest	3541
Forschungen	3535
Fort	3545
Fortune	3539
Forum-Verlag	3539
Fosse	3542
Fosse's	3542
Fosse-style	3542
Fossil-Fuel	3539
Foto-Workshop	3533
Foundation	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Founded	3533
Founder	3535
Four	3531|3539
Fournier	3543
Fourth	3545
Fowid	3539
Fox	3528|3532
Foxxy	3541
Fr	3527|3536
Frafra	3545
Fraktur	3532
Framework	3528
Fran	3527|3528|3530|3532|3533|3535|3536|3538|3539|3542|3543|3544|3545|3546
France	3527|3528|3530|3531|3532|3536|3539|3540|3543|3545
France's	3543
France-Presse	3533
Francia	3536
Francis	3539
Franco-German	3539
Franco-Proven	3529|3533
Franco-Prussian	3527|3539
Franconian	3532|3535|3536|3538
Franconians	3532
Francophonie	3528|3545
Frank	3528|3530|3541|3542|3545
Frankenstein	3536
Frankfurt	3533|3537|3539
Frankish	3532|3535|3536|3537|3538|3539
Franks	3536|3539
Frans	3537
Franz	3539
Frau	3532
Frauen	3539
Fraunhofer	3539
Freakum	3542
Fred	3535
Freddie	3530
Frederick	3539
Fredericksburg	3532
Free	3527|3528|3533|3536|3539|3544
FreeBSD	3544
Freed	3539
Freedom	3528|3539|3545
Freestyle	3531|3546
Frege's	3539
Freie	3539
Freiheit	3539
Freistaat	3539
Freitag	3532
Freitagabend	3532
Fremd	3531
French	3527|3528|3529|3531|3532|3533|3536|3537|3539|3540|3541|3543|3545|3546
Frenchman	3543
Frenzy	3546
Frequentative	3537|3538
Frequently	3528|3544
Frere-Jones	3542
Frere-jones	3542
Fresh	3531
Freude	3532
Fricative	3532
Friday	3527|3532
Friedel	3543
Friedrich	3527|3532|3539
Frisian	3529|3532|3533|3535|3536|3537|3538|3539
Frisii	3536|3539
Fritz	3532|3539
Fritzlar	3536
Friulian	3529|3533
From	3527|3528|3529|3530|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3541|3542|3543|3544|3545|3546
Fromental	3527
Front	3528
Frontier	3545
Fronting	3535
Frosinone	3527
Fruchart	3543
Frug	3542
Frysk	3528|3532|3535|3536|3539|3544|3545
Ft	3546
Fu	3532|3539
Fuchs	3533
Fuge	3539
Fula	3529|3533
Fulani	3545
Fulbrook	3539
Fulfulde	3539|3545
Full	3528|3542|3543
Fund	3528|3539|3545
Fungi	3528
Funk	3546
Funky	3546
Funnelbeaker	3535|3536
Furlan	3532|3535|3539
Further	3527|3531|3532|3533|3536|3545
Furthermore	3531|3535|3536|3538
Fusion	3531|3546
Fusional	3532
Futhark	3532|3535
Futura	3527
Futures	3539|3545
Fv1948	3536
G	3528|3531|3532|3533|3535|3537|3539|3542|3543|3545
G-20	3539
G-257	3536
G-Funk	3546
G-funk	3531|3546
G20	3539
G8	3539
GAF	3528
GAL	3532
GB	3533
GB_I	3539
GC	3532
GCC	3544
GDFL	3544
GDP	3528|3532|3539|3545
GDP_PPP	3539
GDR	3539
GDR's	3539
GE	3528
GEL	3528
GELK	3532
GERM	3532
GET	3528
GFDL	3533|3544
GFDL-based	3544
GFDL-licensed	3544
GH	3545
GHS	3545
GID	3532
GJA	3545
GK	3532
GLS	3531
GM	3539
GMT	3533|3545
GNOME	3544
GNPC	3545
GNS	3545
GNU	3533|3544
GNU_Free_Documentation_License	3544
GNUnet	3544
GPL	3544
GPLed	3533
GPLv3	3544
GRANDE	3532
GRP	3532
GSE	3545
GUAM	3528
Ga	3545
Ga-Adangbe	3545
Gabon	3528|3539|3545
Gabriel	3539|3543
Gaeilge	3528|3532|3539|3544|3545
Gaelg	3528|3532|3539|3545
Gaelic	3529|3533|3536
Gaelic-speaking	3536
Gagana	3532|3539
Gagauz	3528|3529|3533|3539|3545
Gagliardo	3539
Gagra	3528
Gaius	3536
Gakkai	3545
Galabert	3527
Galaktion	3528
Galaxy	3545
Galberg	3535
Galbraith	3543
Galego	3527|3528|3532|3533|3535|3536|3539|3544|3545
Galician	3529|3533
Galle	3538
Galleis	3536
Gallet	3527
Galli	3544
Galli-Mari	3527
Galli-Marie	3527
Gallic	3536
Gallico	3536
Galloromans	3536
Galloway	3536
Gama	3527
Gambia	3539|3545
Game	3542
Games	3539|3545
Gaming	3544
Gamsakhurdia	3528
Gan	3529|3533
Gangsta	3531|3546
Gangstas	3531
Gani	3528
Gannett	3542
Gant-Man	3546
Ganz	3542
Garage	3546
Garcia	3543
Garcia's	3527
Garde	3543
Garden	3542
Garma	3536
Garmangabi	3536
Garmisch	3539
Garnsey	3539
Garrett	3542
Garten	3539
Garvey	3545
Gary	3543
Gas	3545
Gastarbeiter	3531
Gaston	3527
Gate	3539
Gateway	3545
Gatson	3542
Gauck	3539
Gaul	3536|3539
Gaulish	3536
Gauls	3536
Gauss	3539
Gaut-	3535
Gavin	3539
Gays	3539
Gazette	3527
Gazetteer	3545
Gbe	3545
Ge	3528
Geary	3536
Geats	3536
Gedankenexperiment	3532
Geez	3529
Gegen	3539
Gegenwart	3539
Gehen	3532
Geiger	3539
Geir	3535
Geisteswissenschaften	3533
Gel	3532
Gelati	3528
Gelma	3527
Gem	3532
Geman	3535
Gemeindeverzeichnis	3539
Gender	3539|3545
Gender-neutral	3537|3538
Gender-specific	3537|3538
General	3528|3533|3537|3538|3539|3544|3545
Generalised	3532
Generally	3535
Genetics	3536
Genevi	3527
Genevieve	3542
Genitive	3535|3537|3538
Genocide	3533|3545
Genographic	3536
Genre	3531|3540|3541|3542
Genrelexikon	3540
Genres	3530|3531|3540|3546
Genresuche	3540
Gent	3536
Geographic	3528|3532|3535|3536|3539|3545
Geographical	3528
Geographically	3545
Geography	3528|3532|3539|3545
Geor	3529
Georg	3536|3539|3544
George	3527|3528|3532|3545
Georges	3527
Georges-Bizet-Ivan-IV-an-opera-in-five-acts	3527
Georges-Bizet-Vasco-da-Gama-Ouvre-ton-coeur	3527
Georges_Bizet	3527
Georgetown	3528
Georgi	3528
Georgia	3528|3532|3539|3545
Georgia'S	3528
Georgia's	3528
Georgia-European	3528
Georgia-Russia	3528
Georgia2	3528
GeorgiaCaucasus	3528
GeorgiaPresidentialElection	3528
Georgia_	3528
Georgia_2APR-PRSP	3528
Georgian	3528|3529|3533
Georgian-Russian	3528
Georgians	3528
Georgians'	3528
Georgievsk	3528
Georoad	3528
Geostat	3528
Gepids	3536
Ger	3536
Gerais	3532
Geraldine	3527|3530
Geraldine_Hunt	3530
Gerard	3543
Gerard-Houllier-charge-Aston-Villa-Bolton-match	3543
Gerd	3539
Gerets	3543
Gerhard	3535|3539
Gerhart	3532|3539
Gerichtsh	3539
Germ	3536
German	3527|3528|3529|3531|3532|3533|3534|3535|3536|3537|3538|3539|3540|3545|3546
German-American	3539
German-Canadians	3532
German-L	3533
German-Namibian	3532
German-Turkish	3531
German-language	3531|3532|3533
German-related	3532
German-speakers	3532
German-speaking	3532|3536|3539
GermanCulture	3539
German_Wikipedia	3533
German_hip_hop	3531
German_language	3532
German_phrasebook	3532
Germanen	3536
Germanenproblem	3536
Germani	3536
Germania	3534|3535|3536|3539
Germanic	3532|3534|3535|3536|3537|3538|3539
Germanic-peoples	3536
Germanic-speaking	3532|3536
Germanic_languages	3535
Germanic_peoples	3536
Germanic_strong_verb	3537
Germanic_weak_verb	3538
Germanicia	3534
Germanicus	3539
Germanii	3536
Germanisation	3535
Germanism	3532
Germanization	3536
Germanized	3532
Germans	3528|3531|3532|3535|3536|3539
Germantown	3532
Germanus	3534
Germany	3527|3528|3529|3531|3532|3533|3534|3535|3536|3539|3540|3545
Germany's	3539|3543
Germany-based	3539
Germany-extends-gay-rights-20041029	3539
Germany-related	3539
Germany-they	3531
Germish	3532
Gerund	3537|3538
Gerundive	3537|3538
Gesamtschule	3539
Gesch	3539
Geschichte	3532|3533|3536
Gesellschaft	3535
GesellschaftStaat	3539
Gesetz	3532|3539
Gesetzbuch	3539
Gesta	3536
Gestalt	3532
Gestern	3532
Gesundheit	3532|3539
Gesundheitsreform	3539
Gesundheitsreform-zentrale-Punkte-Fragen	3539
Get	3537|3540|3541|3542
Get_Busy	3540
Get_Down_Tonight	3541
Get_Me_Bodied	3542
Getae	3536
Getica	3536
Gets	3542
Gewitter	3532
GfK	3539
Ghama	3545
Ghana	3539|3543|3545
Ghana's	3545
Ghana-related	3545
Ghana-will-be-shortchanged-with-the-3-billion-dollars-Chinese-loan-Minority	3545
Ghana1	3528
GhanaHomePage	3545
Ghanaba	3545
Ghanaian	3545
Ghanaians	3545
Ghananand	3545
GhanatoPumpOil	3545
Ghanaweb	3545
Ghani	3528
Ghanian	3545
Ghetto	3531|3546
Ghetto_house	3546
Ghettotech	3531|3546
Gibraltar	3528|3532|3539|3545
Gigolo	3541
Gilaki	3529|3533
Gilauri	3528
Gill	3542
Gillot	3543
Gimme	3540
Gini	3528|3539
Ginola	3543
Ginola's	3543
Gioachino	3527
Giorgi	3528
Girard	3543
Giresse	3543
Girl	3540|3542
Girl'-type	3542
Girls	3542
Giselher	3532
Gitano	3542
Give	3540|3541|3542
Given	3532
Glaciers	3528|3539
Glas	3535
Glen	3541
Glitch	3531|3546
Global	3531|3532|3539|3540|3542|3543
GlobalSecurity	3528
Globalization	3531
Globalizing	3545
Globe	3542
GlobePlus	3545
Glossar	3538
Glottal	3532
Gls	3543
Gluck	3527
Glue	3540
GmbH	3533|3540
Gmc	3535
Gmeiner	3545
