'	3789|3790|3797|3802
GWR	3805
Gabe	3790
Gabe-Kaplan-As-Groucho	3790
Gaby	3800
Gadao	3795
Gadd	3803
Gaeilge	3790|3797|3799|3805
Gaelg	3799|3802
Gaelic	3802
Gaels	3802
Gagana	3795|3799
Gagauz	3796|3799
Gaglione	3791
Galaxies	3805
Galaxy	3794
Gale	3793
Galego	3790|3791|3795|3797|3799|3800|3802|3805|3806
Galileo	3800
Gallagher	3790|3806
Galleons	3795
Galleria	3795
Gallery	3802
Galles	3802
Gallian	3791
Gallop	3789
Galois	3791
Galuten	3803
Gambia	3802
Game	3799|3805
Gamer's	3805
Games	3794|3795|3800|3802
Gaming	3798
Gar	3799
Garc	3799
Garcia	3799
Garden	3801
Gardien	3802
Garifuna	3799
Garis	3802
Garland	3802
Garma	3795
Garrido	3799
Garry	3804
Gary	3790|3799
Gas	3798|3802
Gaspar	3806
Gaspard	3802
Gaston	3801
Gatlinburg	3805
Gatwick	3802
Gauss's	3791
Gavin	3804
Gazeteer	3800
Gdoe	3795
Gebete	3801
Gees	3803
Gellman	3790
General	3789|3791|3795|3796|3798|3799|3800|3802|3805|3806
General-Anzeiger	3800
Generally	3802
Generation	3800
Genetic	3802
Genius	3791
Genre	3803|3804|3805
Genres	3790|3793
Geo	3800
Geo-specific	3795
Geoffrey	3790
Geographic	3799
Geography	3795|3799|3802
Geological	3795
Geologists	3800
Geology	3800
Geometric	3791
George	3790|3792|3793|3800|3802|3803|3806
George's	3800
Georges	3802
Georgia	3795|3796|3797|3802
Georgian	3796
Gerald	3790
Gereedschap	3788
German	3788|3790|3797|3799|3802|3805|3806
German-American	3806
German-Jewish	3790
Germanic	3788
Germans	3800|3802
Germany	3788|3790|3795|3799|3800|3802|3806
Gerry	3793
Gervais	3790
Geshtinanna	3801
Gets	3792
Gewoon	3788
Gezondhaid	3788
Ghana	3802
Ghost	3789
Gianoulis	3792
Giant	3793
Gibb	3803
Gibbons	3798|3806
Gibraltar	3802
Gibson	3799|3806
Giddins	3790
Gideon	3792
Gilbert	3790
Gilgamesh	3801
Gill	3799
Gimme	3804
Gini	3799
Giorgio	3801
Girard	3805
Girl	3788|3790
Girls	3792
Girsu	3801
Giuliano	3805
Given	3791|3796
Glance	3804
Glasgow	3790|3798
Gleason	3790
Glenday	3805
Glenn	3790
Global	3795|3798|3799|3800
GlobalSecurity	3795
Globalisation	3799
Globalization	3796
Globe	3795|3805
Globo	3794
Glory	3788
Glossary	3791
Glottal	3797
Gmha	3795
Go	3790|3799
Go-go	3793
God	3790|3802
God-awful	3790
Going	3790
Gold	3798
Golden	3802|3806
Goldie	3790
Golf	3802
Golfo	3800
Golubitsky	3791
Gomez	3790
Gonz	3799
Gonzalo	3799
Good	3787|3790|3793|3798|3801|3802
Goodman	3793
Gooseberry	3788
Gorcey	3790
Gordon	3793|3795|3801
Gorecht	3788
Gorina-Ysern	3799
Gorn	3802
Gounend	3788
Gov	3802
GovPubs	3799
Governance	3799
Government	3795|3798|3799|3800|3802
Governor	3795|3802
Governor's	3795
Goyri	3799
Gr	3788|3794
Grace	3795
Grados	3800
Graduate	3791
Graham	3801|3806
Graimen	3788
Grammar	3797|3802
Grammatik	3801
Grammy	3793|3803
Granada	3798|3799
Grand	3805
Grande	3802
Grandmother	3788
Grange	3790
Grant's	3790
Graphen	3791
Graphics	3794
Grasslands	3795
Grave	3790|3793
Gravity	3789
Great	3790|3799|3802|3805
Greater	3794|3798
Greatest	3803
Greece	3802
Greek	3805|3806
Green	3790|3793|3795|3799|3802
Greenland	3799
Greenland4	3800
Greenwillow	3792
Gregg	3790
Gregory	3799
Grenada	3799|3800|3802
Grenadines	3799|3800|3802
Griewank	3806
Grigori	3791
Gripe	3787
Gripe_site	3787
Groningana	3788
Groningen	3788
Groningen-Drenthe	3788
Groningen-East	3788
Groninger	3788
Groningized	3788
Gronings	3788
Gronings-East	3788
Gronings_dialect	3788
Groove	3789
Groove_	3789
Groovy	3789
Gross	3799|3802
Groucho	3790
Groucho's	3790
Groucho-esque	3790
Groucho-isms	3790
Groucho-like	3790
Groucho-themed	3790
Groucho_Marx	3790
Group	3787|3791|3796|3798|3801|3802|3803|3805
Group_theory	3791
Groups	3791
Groutnis	3788
Grover	3792|3793
Grover's	3792
Grover-Dale	3792
Grover_Dale	3792
Grover_Washington	3793
Grows	3799
Gruhl	3795
Grunnegers	3788
Grunnegs	3788
Grupo	3794|3800
Grupo_Folha	3794
Gruppe	3791
Gu	3795
Guadeloupe	3799
Guadeloupe6	3800
Guahan	3795
Guaj	3795
Guam	3795|3796|3802
Guam's	3795
Guam-based	3795
Guam-related	3795
Guamanian	3795
Guampedia	3795
Guamportal	3795
Guaran	3797
Guarani	3797
Guarani_language	3797
Guaraniete	3797
Guard	3795
Guardian	3793|3798|3800|3805
Guardian_Media_Group	3798
Guate	3800
Guatemala	3799|3800
Guatemala's	3799|3800
Guatemala-WWD-2002	3799
Guatemala-related	3799
Guatemala_City	3800
Guatemalan	3799|3800
Guatemalan-born	3799
Guatemalans	3799|3800
Guatevision	3799
Gudea	3801
Gudea's	3801
Gudea_cylinders	3801
Gudeas	3801
Guedel	3790
Guelderish	3788
Guern	3802
Guernesey	3802
Guernesiais	3802
Guernesiaise	3802
Guerney's	3802
Guernsey	3802
Guernsey's	3802
Guernsey-based	3802
Guernsey-born	3802
Guernsey-related	3802
Guernsey1	3802
Guernseyman	3802
Guernseymen	3802
Guerrilla	3799
Guia	3794
Guiana	3797
Guide	3790|3794
Guiding	3805
Guillory	3806
Guilty	3803|3804
Guilty_	3803|3804
Guinea	3795|3802
Guinea-Bissau	3799
Guinness	3805
Guinness_World_Records	3805
Guinnessa	3805
Guitar	3806
Guitarnoize	3806
Guitarr	3806
Guitarra	3806
Guitars	3804|3806
Gulch	3790
Gulf	3799|3802
Gullane	3805
Guma'	3795
Gummo	3790
Gun	3805
Gunnar	3806
Gunther	3806
Gus	3790
Gustavia	3800
Guti	3800
Guy's	3792
Guyana	3797|3802
Guzio	3804
Guzm	3799
Gwent	3802
GyT	3800
Gyra	3793
H	3790|3791|3793|3795|3801|3802|3805
HBO	3800
HD	3798
HDI	3799
HDR_2011_EN_Tables	3799
HEALTH	3802
HIT	3805
HPL	3806
Ha'ukuri	3797
Haar	3791
Haberman	3789
Habsburg	3802
Hag	3795
Hagat	3795
Hail	3788|3796
Hainan	3795
Haiti	3799|3800
Hak-k	3799
Hal	3790
Half	3792
Haliotis	3802
Hall	3790|3800|3801
Hallett	3790
Halliday	3800
Hamid	3801
Hamilton	3790|3800
Hampshire	3795
Hanbi	3801
Hand	3799
Handbook	3806
Hank	3793
Hann'taons	3802
Hanseatic	3788
Happy	3790
Harbor	3795
Harbour	3802
Harmonic	3789
Harmony	3797
Harold	3803
Harp	3806
Harpe	3791
Harpo	3790
Harps	3801
Harrisburg	3792
Harrison	3806
Harry	3799
Hartford	3790
Harvest	3795
Harvey	3806
Harwood	3802
Has	3800|3804
Hause	3800
Hauser	3806
Haut	3802
Hauteville	3802
Hautnez	3802
Havana	3800
Haven	3801
Having	3795
Havoc	3795
Hawai	3795
Hawaii	3795
Hawaiian	3795|3806
Hawkeye	3790
Hawkins	3799
Hawksbill	3795
Hawn	3790
Haymarket	3798
Haynes	3806
HbX33Zkl9Nw	3805
He	3787|3789|3790|3792|3793|3795|3799|3801|3802|3805
Head	3795|3799
Headquarters	3794|3796|3798
Headquarters-Guam	3795
Headstock	3806
Health	3795|3799
Healthcare	3799
Healthspan	3802
Heather	3802
Heaven	3788|3793|3804
Heaven's	3804
Heaviest	3805
Heavy	3800
Heavy_Metal	3789
Hebrew	3805
Hecht	3790
Hecht's	3790
Hector	3799
Heel	3806
Heerlekhaid	3788
Hegerland	3804
Height	3800
Heights	3795
Heilbrunn	3806
Heinrich	3789
Helena	3802
Helier	3802
Hell	3798
Hellenistic	3802
Hello	3790
Helmholtz	3806
Help	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Hemel	3788
Hemisphere	3799
Hence	3788|3802
Henderson	3793
Hendricks	3800
Hendrix	3806
Hendrix'	3806
Henry	3790|3802|3806
Her	3802
Herald	3800
Herb	3793
Herbert	3793|3801
Herbie	3789
HerbieMannInterview	3789
Herds	3795
Here	3788|3791|3799
Hergest	3804
Heritage	3799
Herm	3802
Hermann	3801
Hern	3799
Hero	3802
Herpetology	3795
Herstein	3791
Herstellung	3791
Herzegovina	3802
Het	3788
Heta	3797
Hex	3806
Hi	3790
HiT	3805
Hibernaculum	3804
Hid	3795
Hidden	3787|3788|3789|3790|3791|3792|3793|3795|3796|3797|3799|3800|3801|3802|3805|3806
Hidrologia	3800
High	3788|3790|3800|3802|3804
High-definition	3798
High-end	3806
Higher	3791
Highlands	3795|3799
Highway	3795|3799|3800
Higuchi	3795
Hiku	3797
Hilbert	3791
Hill	3790|3799
Himno	3799
Hindi	3795|3797|3799|3800
Hinrichs	3801
Hip	3789
Hiper	3800
His	3790|3793|3799|3801|3802|3805
Hiskey	3804
Hispanic	3799
Hist	3800
Historia	3799|3800
Historian	3795
Historic	3795|3800
Historical	3795|3799|3800|3806
Historisch-Archeologisch	3801
History	3787|3789|3790|3791|3795|3796|3797|3798|3799|3800|3802|3805|3806
History_of_Metal	3789
Hit	3805
Hitler	3802
Hitler's	3790
Hits	3803
Hittite	3806
Hoarn	3802
Hoberman	3798
Hodge	3791
Hodgson	3795
Hogar	3800
Hogelandsters	3788
Holdings	3795|3798
Hole	3800
Holiday	3793
Holidays	3802
Hollandic	3788
Hollywood	3790|3805
Holmes	3795
Holocaust	3802
Holodomor	3796
Holy	3799|3802|3804
Home	3795|3796|3798|3802|3805
Honduras	3799|3800
Hong	3795|3802
Honolulu	3795
Honor	3795|3805
Honorary	3790|3802
Hoogelaandsters	3788
Hoogezand-Sappemeer	3788
Hooray	3790
Hoorn	3802
Hope	3790
Hora	3794|3797
Horacio	3806
Horatio	3790
Hornbostel	3806
Hornjoserbsce	3797|3799|3802
Horse	3790
Horses	3793
Hospital	3793|3795|3805
Host	3790|3794
Hot	3790|3793|3803
Hotel	3802
Hotels	3802
Hotspots	3799
Hotspots-Mesoamerica-Overview	3799
Hougue	3802
Houmets	3802
Hounder	3788
Hour	3790
House	3790|3793|3795|3798|3800|3802|3805
Housefly	3788
Household	3802
Housing	3802
How	3791
Howard	3793
However	3788|3789|3795|3796|3797|3799|3800|3802|3803|3806
Howland	3795
Hozev	3788
Hrvatski	3788|3790|3791|3795|3799|3800|3802|3805|3806
Hub	3795
Huehuetenango	3799
Hugh	3805
Hugo	3802
Hugo's	3802
Hui	3804
Huilen	3788
Hula	3795
Human	3796|3797|3799|3805
Humanity	3789
Humbaba	3801
Humberto	3799
Humor	3790
Hundred	3802
Hungarian	3805
Hungary	3802
Hunger	3799
Hunsrik	3788
Hunter	3790
Hupzelen	3788
Hurowitz	3801
Hurricane	3799
Hutterite	3788
Hybrid	3806
Hybrids	3806
Hydrogeology	3800
Hyman	3793
Hymn	3801
Hymnen	3801
Hypermarcas	3794
Hz	3806
I	3788|3790|3791|3797|3799|3801|3802
I'll	3790|3797|3803
I'm	3790|3797
I's	3802
I've	3790
I-II	3801
I-V	3799
IASJ	3789
ICC	3802
ICDP	3799
ID	3796|3799
IGC	3796
II	3793|3795|3799|3802|3804|3806
II's	3802
III	3790|3793|3795|3800|3801|3804
IMAX	3800
IMF	3796
INCAP	3799
INSIVUMEH	3800
INSTC	3796
INSULAR	3795
IPA	3797|3802
IPC	3798
IS	3805
ISBN	3789|3790|3791|3794|3795|3799|3800|3801|3802|3805|3806
ISEE	3795
ISF	3802
ISMN	3806
ISO	3788|3795|3797|3799|3802
ISP	3794
ISSN	3791
IT	3794
ITN	3798
ITV	3798
ITV2	3798
ITV3	3798
ITV4	3798
IUCN	3799
IV	3795|3805
IVC	3794
Ian	3791
Ibanez	3806
Iberia	3806
Ibope	3794
Icart	3802
Ice	3788
Iceland	3799|3802
Icelandic	3788|3805
Idaho	3795
Ideal	3794
Idedin	3801
Identification	3795
Ideological	3797
Idioma	3797
Idiomas	3799
Ido	3790|3795|3797|3799|3800|3802|3806
Idol	3800
Idris	3793
Iedereen	3788
Iemand	3788
If	3788|3791|3795|3797|3805|3806
Igbo	3806
Iglesia	3799
Ike	3795
IklozgAACAAJ	3801
Ilham	3796
Illegal	3799
Illinois	3790|3795|3799
Illustrated	3790
Illustration	3806
Ilokano	3795|3799
Ilustraciones	3799
Im-dugud	3801
Immigration	3799|3800|3802
Impact	3795
Imperial	3795
Import	3796
Importance	3797
Impression	3806
Improvising	3789
In	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Inafa'maolek	3795
Inanna	3801
Inarajan	3795
Inc	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Incantatations	3804
Incantations	3804
Including	3795
Incoming	3795
Incorporaci	3797
Incredible	3790
Ind	3799|3800
Indeed	3789
Indefinite	3797
Independence	3799
Independent	3796|3798
Independents	3798
Index	3795|3799|3802
India	3795|3796|3802|3805|3806
Indian	3795|3799|3802|3805|3806
Indiana	3795
Indians	3797
Indies	3795
Indigenous	3795|3797|3799|3800
Indigneous	3795
Indo-European	3788
Indonesia	3791|3795|3796|3799|3800|3802|3805|3806
Indoor	3800
Industria	3800
Industrial	3800
Industrialisation	3802
Industry	3794|3798
Inexpensive	3791
Infantry	3802
Infectious	3790
Infinite	3791
Inflation	3799
Influence	3806
Influenced	3789|3790
Info	3802|3806
InfoMarket	3796
Infoanarchism	3787
Infobox	3805
Informa	3798
Information	3795|3799|3802|3805
Infraestructura	3800
Inhabitants	3802
Inlay	3806
Inlays	3806
Inner	3793
Innocent	3804
Inscriptiones	3801
Inscriptions	3801
Inside	3790|3793
Insights	3799
Inspection	3795
Inspections	3795
Instatanes	3790
Institute	3798|3799
Institution	3802
Institutional	3794
Instituto	3800
Institutum	3801
Instituut	3801
Instrucci	3806
Instrument	3806
Instrumentos	3806
Instruments	3793|3806
Insular	3795|3800
Insult	3790
Int'l	3800
Integers	3791
Intellectual	3787
Intelligence	3799
Intelligent	3798
Interaction	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Interbellum	3802
Interface	3806
Interior	3795
Interlingua	3799
Interlingue	3799|3800
Internacional	3794|3800
Internal	3790|3799
International	3795|3796|3798|3799|3800|3801|3802|3805|3806
Internet	3787|3790|3792|3794|3795|3799|3800|3802|3805
Interonset	3789
Interpretation	3801
Interval	3806
Interview	3793|3802
Intro1	3802
Introduced	3795
Introduction	3795|3804
Invading	3795
Invariant	3806
Invasion	3799
Invasive	3795
Inversiones	3800
Invitational	3795
Iowa	3795
Ira	3801
Iran	3796
Iraq	3799|3801
Ireland	3795|3798|3802|3804|3805
Irene	3801
Irian	3795
Iris	3804
Irish	3790|3805
Irish-faced	3802
Iron	3802|3806
Irvine	3799
Irving	3790
Is	3790|3793|3795|3804
Isaac	3802|3806
Ishtar	3801
IsiZulu	3799
Isituto	3801
Isla	3799
Islam	3796
Island	3795|3799|3802
Islander	3795
Islanders	3802
Islands	3795|3797|3799|3802|3804
Islands'	3802
Islands1	3800
Islands2	3800
Islas	3795
Isle	3802
Isles	3804
Israel	3791|3800
Issue	3789|3791
Issues	3787|3796
Istambul	3801
Istmo	3800
It	3789|3790|3791|3792|3793|3794|3795|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Italian	3790|3799|3805|3806
Italiano	3788|3789|3790|3791|3793|3795|3796|3797|3799|3800|3802|3803|3805|3806
Italy	3799|3802|3806
Itar-Tass	3796
Its	3789|3791|3795|3797|3798|3799|3801|3806
Iturungal	3801
Itz	3799
Ivory	3799
Ixchel	3799|3800
Iximch	3799
Ixquiac	3799
Izabal	3799
J	3789|3790|3791|3793|3795|3796|3797|3800|3801|3802|3806
J1	3791
J2	3791
J3	3791
J4	3791
J6V4PQAACAAJ	3801
JCPC	3802
JSTOR	3791|3795
Jabo	3789
Jack	3790
Jackie	3790
Jackson	3789|3793|3802
Jacobo	3799
Jacobsen	3801
Jacques	3792
Jagersma	3801
Jaguar	3797
Jaime	3800
Jalapa	3799
Jamaica	3799|3800|3802
Jamaican	3789
James	3789|3792|3793|3799|3802|3806
Jan	3795|3800|3802
Janata	3789
Jane	3790
Janeiro	3794|3797
Janie	3802
Janko	3791
January	3789|3790|3792|3793|3795|3799|3802|3804|3805|3806
Jao	3797
Japan	3795|3796|3805
Japan's	3795
Japanese	3795|3805
Japanisation	3795
Jar	3802
Jardin	3800
Jaroslaw	3791
Jarvis	3795
Jason	3804
Jasper	3792
JavaScript	3806
Javier	3799
Jawa	3795|3799|3802|3806
Jaworski's	3789
Jazz	3789|3793|3798|3806
Jean	3792
Jeff	3789|3793
Jelani	3789
Jerbourg	3802
Jeremy	3801
Jerome	3792
Jersey	3788|3795|3802|3805
Jersiaise	3802
Jesuit	3795|3797
Jesuits	3797
Jesus	3790|3799
Jethou	3802
Jets	3792
Jeuzeln	3788
Jewel	3790
Jewish	3790|3800|3802
Jews	3790|3799
Jij	3788
Jim	3790|3805
Jimi	3806
Jimmy	3799
Jirre	3788
Jo	3794
Joachim	3801|3805
Joe	3788|3803|3805
Joen	3788
Johannes	3806
John	3789|3790|3791|3793|3795|3798|3799|3802|3805|3806
John's	3800
Johnny	3790
Johnson	3790|3806
Johnston	3795|3798
Joint	3795|3798|3805
Jolson	3790
Jon	3806
Jonathan	3789
Jones	3790|3802|3805
Joneses	3790
Jopar	3797
Jordan	3806
Jorge	3799|3800
Jos	3795|3799|3800
Jose	3800
Joseph	3791|3803
Journal	3789|3791|3795|3800
Journalism	3799
Journalists	3798
Joy	3790
Joys	3790
Jr	3793
Juan	3795|3799|3800|3806
Jubilo	3804
Judicial	3802
Judith	3790|3795
Judson	3791
Judy	3798
Juggling	3805
Jul	3795|3800|3802
Julio	3799
Julius	3790|3793
Julius's	3790
July	3790|3792|3793|3795|3798|3799|3800|3802
Jumbo	3806
Jump	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Jumullong	3795
Jun	3795|3800|3802
June	3790|3791|3793|3795|3796|3798|3799|3800|3801|3802|3805|3806
Junior	3802
Junta	3799
Jur	3802
Jurado	3806
Jurat	3802
Jurats	3802
Just	3789|3790|3793
Justo	3799|3800
Jutiapa	3799
K	3788|3791|3797|3799|3800
K'iche'	3799
K-theory	3791
KCB	3802
KGV	3802
KUAM	3795
Kack'chiquel	3799
Kalaallisut	3806
Kale	3788
Kalle	3791
Kaminaljuyu	3800
Kanalinseln	3802
Kanfer	3790
Kansas	3795
Kanton	3795
Kapampangan	3795|3799
Kaplan	3790
Kaqchikel	3799
Karen	3795|3802
Karimov	3796
Karl	3790|3803
Karsh	3790
Karst	3800
Karu	3791
Kasha	3806
Kasurra	3801
Kasz	3806
Katherine	3795
Kathleen	3793
Katie	3795
Kaufman	3790
Kava	3795
Kay	3790
Kazakhstan	3802
Keck	3790
Keeling	3795|3802
Keilwerth	3793
Kek'chi	3799
Ken	3790
Kenji	3791
Kenny	3793
Kentucky	3795
Kenya	3802
Kerfed	3806
Kernowek	3795|3799|3802
Kerrigan	3795
Kesh	3801
Keunenkriek	3788
Kevin	3795|3801
Key	3789|3794|3798|3799|3804
Kfar	3800
Ki	3801
Ki'ch'es	3799
Kiev	3796
Kievan	3802
Killing	3804
Kills	3800
Kimball	3790
Kind	3793|3803
King	3790|3792|3795|3799|3800|3805
King's	3793|3802
Kingdom	3795|3798|3799|3800|3802|3804|3805
Kingdoms	3798
Kingman	3795
Kings	3790|3801
Kingston	3800|3806
Kingstown	3800
Kingu	3801
Kinyarwanda	3795|3799|3802
Kippen	3788
Kiribati	3795|3802
Kirkeby	3806
Kishar	3801
Kiss	3788|3803
Kiswahili	3795|3799|3800|3802|3805|3806
Kithara	3806
Kitts	3799|3800|3802
Kjell	3799
Klein	3788|3791
Klein's	3791
Kleiner	3791
Kleinian	3791
Klemmer	3793
Kliejunas	3795
Klingmann	3789
Kloede	3788
Klont	3788
Kmart	3795
Kn	3791
Knowledge	3787
Ko	3797
Ko'	3797
Ko'ko'	3795
Ko'woj	3799
Koare	3788
Koko	3790
Kollumerland	3788
Kollumerpomp	3788
Kollumerpompsters	3788
Kommersant	3796
Kong	3795|3802
Koolraap	3788
Kopstubber	3788
Korea	3795
Korean	3795|3799|3800
Kornelis	3788
Kosovo	3802
Kotter	3790
Kotzebue	3795
Kr	3788
Kracht	3788
Kralendijk	3800
Kramer	3801|3806
Krasna	3790
Krassner	3790
Krassner's	3790
Krecher	3801
Krey	3799|3800
Kribben	3788
Kristof	3795
Krudoorns	3788
Kruisbessen	3788
Kruiwagen	3788
Ku	3797
Kubi	3796
Kudu	3793
Kugelmann	3795
Kummer's	3791
Kur	3801
Kurd	3790|3799|3800
Kursus	3788
Kurt	3804
Kwa	3796
Kyushu	3795
L	3788|3790|3795|3799|3800|3801|3802|3804|3806
L'Ancresse	3802
L'Autel	3802
L-BI0h41yCEC	3801
L2-space	3791
LA	3799
LARG	3799
LDS	3799
LEDs	3806
LGBT	3792|3799
LNCS413	3791
LSD-themed	3790
LV	3801
La	3790|3791|3799|3800|3802
LaBelle	3793
Laag	3788
Laan	3788
Lab	3797
Label	3803|3804
Labels	3793
Labial	3797
Labor	3799
Labour	3799
Lacheur	3802
Lack	3799
Ladies	3802
Ladino	3799
Ladle	3788
Lady	3790
Lagas	3801
Lagash	3801
Lager	3802
Lagrange	3791
Lahamu	3801
Lahar	3801
Lahmu	3801
Laing	3795
Lake	3795|3799
Lala	3803
Lali	3795
Lamashtu	3801
Lambert	3801
Lament	3801
Lamlam	3795
Lancashire	3802
Land	3799|3800|3804|3805
Landfall	3795
Landivar	3800
Landlord	3792
Landmark	3795
Landsaped	3800
Lane	3790|3802
Language	3788|3791|3797|3799|3802|3805
Languages	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3802|3803|3804|3805|3806
Lanka	3795
Lap	3806
Lapita	3795
Largest	3795|3799
Las	3795|3805
Last	3791|3800
Lastly	3796
Late	3800|3802
Lateen	3795
Later	3790|3794|3801
Latin	3794|3797|3799|3800|3802|3806
Latin-American	3806
Latina	3790|3791|3795|3797|3799|3806
Latinartmuseum	3799
Latinas	3795
Latitude	3799
Latte	3795
Latter-day	3799
Lattice	3791
Lattices	3791
Latvia	3796|3802
Latvian	3805
Latvie	3791|3795|3797|3799|3800|3802|3805|3806
Lau	3795
Laugerud	3799
Launched	3794
Laureate	3800
Laureates	3799
Law	3799|3802
Lawgoch	3802
Lawrence	3790|3795
Laws	3802
Lawson	3803
Layout	3806
Lds	3799
Le	3800|3801|3802
Lead	3806
Leaders	3796
Leaflet	3788
League	3788|3795|3802
Learning	3795|3799|3806
Leary	3795
Leasman-Tanner	3795
Lebanese	3799
Lebanon	3801
Lecq	3802
Lecture	3789|3791
Lee	3802
Leeds	3798
Leeg	3788
Left-handed	3806
Legacies	3802
Legacy	3790|3793|3795
Legal	3787
Legazpi	3795
Legends	3790
Legislative	3799
Legislativo	3797
Legislature	3795|3799
Leiden	3801
Leite	3794
Lemmon	3790
Lempri	3802
Len	3802
Length	3803|3804
Lenguas	3797
Lennon	3790
Lenur	3802
Lenz	3791
Leo	3790|3806
Leon	3793
Leonard	3790|3805
Leone	3802
Leonhard	3791
Leroux	3801
Les	3792|3801|3802|3806
Lesotho	3802
Lessons	3789
Leste	3795
Let	3793|3804
Let's	3793
Letters	3790|3802
Leucaena-native	3795
Levantine	3801
Level	3802
Levels	3802
Levy	3787|3790
Lexington	3790
Ley	3797|3799
Leyden	3799
Leyes	3799
Li'l	3792
Liberal	3799
Liberation	3795|3802
Liberia	3802
Libertarian	3787
Liberties	3787
Libraries	3799
Library	3790|3795|3799|3800
Libre	3799
Licence	3798
License	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Licentiate	3799
Lie	3791
Liechtenstein	3802
Lienzo	3799
Liepen	3788
Lietuvi	3795|3797|3799|3800|3802|3805|3806
Lieutenant	3802
Life	3790|3798|3803
Lifeboat	3802
Lifestyle	3800
Lifestyles	3800
Light	3792|3795|3800|3802|3804|3805
Ligure	3795|3797|3799|3802
Lihou	3802
Like	3789|3801|3802
Lillian	3792
Lily	3792|3799|3802
Limburgian	3788
Limburgish	3788
Limburgs	3788|3799|3802
Limestone	3801
Limited	3798|3805
Limits	3800
Limtiaco	3795
Linda	3790
Lindele	3802
Line	3806
Linear	3791
Linebacker	3800
Lines	3801
Ling	3799
Linguistic	3788
Linguistics	3797
Lining	3806
Links	3794
Linn	3790
Lions	3802
Lisia	3802
Lisle	3802
List	3791|3795|3798|3799|3800|3802|3805|3806
Listening	3790
Lists	3802
Literary	3798
Literature	3795|3797|3799|3801
Lithuania	3796|3802
Lithuanian	3796|3802
Litigation	3787
Little	3788|3802
Live	3793|3798|3804|3805
Lives	3790
Living	3792|3798
Livingit	3798
Livingston	3799
Livio	3791
Livraria	3794
Lizards	3795
Lloyd	3806
Lo	3805
Loa	3800
Loar	3806
Local	3798
Location	3795|3800|3802
Locations	3796
Lock	3798
Lodge	3793
LodnAAAAMAAJ	3799
Loew	3790
Loft	3788
Log	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Logistics	3794
Logo	3800
Loi	3802
Lois	3799
Lojban	3799|3806
Lomilomi	3795
London	3790|3792|3798|3800|3801|3802|3805|3806
Long	3802|3804
Longest	3805
Longitude	3799
Look	3802|3806
Loop	3791
Lord	3788|3790|3792|3801
Lorentz	3791
Los	3790|3799
Lost	3805
Lou	3790
Loudon	3790
Loug	3788
Louis	3791|3795|3802
Louise	3790
Louisiana	3793|3795
Louvish	3790
Louvre	3801
Love	3790|3793|3803
Lover	3790
Lovers	3795
Low	3788
Lowlands	3799
Lt	3795
Ltd	3798|3802|3805|3806
Lu	3794
Luc	3806
Lucas	3799
Lucia	3799|3800|3802
Lucky	3805
Lugalbanda	3801
Luis	3799|3800
Luisa	3799
Luiz	3794
Luj	3799
Luke's-Roosevelt	3793
Lumbaart	3790|3799|3800
Lump	3788
Lunas	3804
Luscombe	3802
Lusitania	3790
Lutherie	3806
Luthier	3806
Lutje	3788
Luttel	3788
Luxembourg	3802
Luxembourgish	3788
Lydia	3790
Lydia's	3790
Lying	3795
Lyle	3799
Lyndon	3791
Lynn	3799
Lyre	3806
Lyre-guitar	3806
Lyrics	3790
Lyts	3788
M	3788|3789|3790|3791|3795|3796|3798|3799|3800|3801|3802|3806
M11	3791
M12	3791
M22	3791
M23	3791
M24	3791
MAB	3799
MATHEON	3806
MC	3802
ME	3797
MEMO	3797
MEN	3798
MERCOSUR	3797
MIDI	3806
MIDI-Based	3789
MLB	3805
MLS	3805
MNB	3801
MOVIES	3792
MR	3791
MR1269324	3791
MTU-VP	3800
Maarten	3797|3799|3802
Maarten5	3800
MacDonald	3802
MacLane	3791
Macedonia	3802
Machine	3805|3806
Machinery	3791
Machines	3806
Madagascar	3795
Madeleine	3795
Madison	3806
Madrid	3800
Maestro	3804
Magan	3801
Magazine	3790|3791|3795|3799|3802
Magazines	3794|3798
Magellan	3795
Maggie	3804
Magic	3792|3793|3804|3805
Magistrates'	3802
Magyar	3791|3795|3799|3800|3802|3805|3806
Maiden	3806
Mail	3792|3798
Main	3787|3788|3789|3790|3791|3792|3793|3794|3795|3796|3797|3798|3799|3800|3801|3802|3803|3804|3805|3806
Main-Franconian	3788
Maina	3795
